matricula_ou_siape,data_emprestimo,tipo_vinculo_usuario,curso
20160135545,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20200032923,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180133815,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180041811,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180135050,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170084637,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2015062184,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180065896,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2014066026,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170143809,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190119669,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190058957,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200119417,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200040827,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200097140,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200122216,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180005539,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200026846,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200014246,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20160145238,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200005800,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200020922,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180147543,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200014649,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180086232,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20170059456,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200012260,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180095741,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200020000,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20191016316,2020,ALUNO DE PÓS-GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180096856,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190042231,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200086067,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190013409,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190016545,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180099061,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180097998,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190114546,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20170016252,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200084821,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170174331,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200022346,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200003037,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190147073,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170012370,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180020437,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180147641,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20172008311,2020,ALUNO DE PÓS-GRADUAÇÃO,DIREITO
20200109690,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200110529,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200016840,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200023325,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200109671,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200024860,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170112965,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200117870,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170074935,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200109733,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2016087105,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200039129,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
2016012777,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180134106,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180157209,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180139686,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180096186,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200057780,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2016005324,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20201000479,2020,ALUNO DE PÓS-GRADUAÇÃO,GESTÃO PÚBLICA
20180060639,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200015780,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200016080,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190052078,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200013866,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190027610,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190071832,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190122520,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180072774,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190141543,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180111540,2020,ALUNO DE GRADUAÇÃO,DIREITO
20152003908,2020,ALUNO DE PÓS-GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190041118,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190148562,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200057207,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200066565,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170143424,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180045374,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190022613,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170150330,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
2015085465,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190124640,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190042358,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180115085,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190019663,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190045037,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20180132587,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180132569,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180097871,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20160125709,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200017220,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190041637,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190048290,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170064957,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190045850,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190049312,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190120660,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190123680,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190141605,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170077875,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190156027,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20160144722,2020,ALUNO DE GRADUAÇÃO,DIREITO
20160116728,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200037966,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20180107940,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180109640,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190008211,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170012674,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180003276,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190014166,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200003752,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180108367,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170022670,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190145112,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200090060,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200057421,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200056282,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200071322,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180098770,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190116863,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170049754,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180000102,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200002808,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
2016064764,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190149659,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20201000693,2020,ALUNO DE PÓS-GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200039503,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170045755,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20170135530,2020,ALUNO DE GRADUAÇÃO,DIREITO
2016036886,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
2012914520,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20160114581,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200044165,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190015628,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170064939,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180148095,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180121144,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200137317,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170015433,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170132350,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200055623,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190136900,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200101127,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180061153,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170015193,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180138633,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190014827,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20161025190,2020,ALUNO DE PÓS-GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200101566,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180143259,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180078357,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170000109,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180137500,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190145103,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190132642,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180047092,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170032274,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190086782,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190087707,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190127384,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190123821,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190099969,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20190041350,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180063710,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170184703,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170018972,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20170140932,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170008448,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200138074,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190062996,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170151257,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20190086002,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170011935,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20160144731,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180121583,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20170018631,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200006600,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20180090576,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170011470,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200022785,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20190022195,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190016723,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190144993,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20160153418,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180111264,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180044690,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170004574,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190112560,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20200016465,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200041163,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170130506,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200093544,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190117225,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200018343,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200005720,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200005748,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200053128,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200015000,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20180117965,2020,ALUNO DE GRADUAÇÃO,DIREITO
20191007166,2020,ALUNO DE PÓS-GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200018684,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20180069053,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190019547,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190014228,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20181012690,2020,ALUNO DE PÓS-GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200011487,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190085346,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200020163,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190082003,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200031541,2020,ALUNO DE GRADUAÇÃO,DIREITO
20180141450,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
2014066680,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20180075275,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200016625,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200015762,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20160126081,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200022560,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190088061,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190024215,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200014925,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20180060512,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200038829,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180099105,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20180018410,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190127123,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200088900,2020,ALUNO DE GRADUAÇÃO,DIREITO
20190068775,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
2015015999,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190060258,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190115006,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20190117824,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190012869,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20190016008,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20190038758,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200024565,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200115893,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200029220,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200025580,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200026004,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200026120,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20200024888,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20170016430,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200024986,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170017394,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190130183,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200026407,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20200115552,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20150110050,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20170014599,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20201001108,2020,ALUNO DE PÓS-GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20160100352,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20170031830,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20182050328,2020,ALUNO DE PÓS-GRADUAÇÃO,GESTÃO PÚBLICA
2016019070,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200030722,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200025965,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200031345,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200029365,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20180147418,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170141081,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200033401,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20170019110,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200025660,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200033260,2020,ALUNO DE GRADUAÇÃO,DIREITO
20170014516,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20200103041,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
2015044847,2020,ALUNO DE GRADUAÇÃO,DIREITO
20200056166,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200033822,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200044147,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20161031895,2020,ALUNO DE PÓS-GRADUAÇÃO,EDUCAÇÃO
20190081768,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20170097896,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200063106,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200086227,2020,ALUNO DE GRADUAÇÃO,NANOTECNOLOGIA FARMACÊUTICA
20200085963,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
20200032709,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200064542,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20190013202,2020,ALUNO DE GRADUAÇÃO,MATEMÁTICA APLICADA E ESTATÍSTICA
20200006084,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200027128,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200124239,2020,ALUNO DE GRADUAÇÃO,BIOLOGIA PARASITÁRIA
20180127504,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20190013820,2020,ALUNO DE GRADUAÇÃO,ANTROPOLOGIA SOCIAL
20190152734,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200113692,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20170004411,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20190040291,2020,ALUNO DE GRADUAÇÃO,EDUCAÇÃO
20171025354,2020,ALUNO DE PÓS-GRADUAÇÃO,GESTÃO PÚBLICA
20180038736,2020,ALUNO DE GRADUAÇÃO,CIÊNCIAS CLIMÁTICAS
2015087227,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200047407,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200067820,2020,ALUNO DE GRADUAÇÃO,INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS
20200055060,2020,ALUNO DE GRADUAÇÃO,BIOECOLOGIA AQUÁTICA
20200064865,2020,ALUNO DE GRADUAÇÃO,GESTÃO PÚBLICA
20200061569,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
20200058400,2020,ALUNO DE GRADUAÇÃO,GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO
